age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan,field_business_&_finance,field_creative_arts,field_education,field_engineering_&_technology,field_healthcare,field_humanities,field_law_&_public policy,field_mathematics_&_statistics,field_natural_&_physical_sciences,field_other,field_social_sciences
24,30,6,1,7,6,31.58,10.53,15.79,21.05,10.53,10.53,3,8,6,6,5,2,10,20,27,23,15,5,7,9,7,9,7,10,9,9,7,9,7,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9,0.19,6,2,7,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,26,2,0,3,1,15,15,15,40,10,5,5,7,7,7,7,6,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,6,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.24,5,3,6,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,25,7,0,5,6,30,10,15,20,15,10,5,9,7,5,9,4,5,25,20,10,15,25,4,8,6,10,7,8,8,8,6,8,5,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7,0.48,5,2,8,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,27,2,0,1,1,25,20,10,20,15,10,3,9,9,8,8,6,25,20,15,25,10,5,6,8,7,10,9,7,9,5,7,5,6,10,2,6,9,6,6,9,7,4,3,3,5,8,4,4,6,9,0.1,6,1,8,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,23,3,1,8,9,15,15,20,15,15,20,3,5,6,4,7,1,40,5,20,10,10,15,8,8,8,9,9,8,7,7,7,7,8,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,0.62,6,3,8,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,24,3,0,5,5,22,14,30,10,14,10,5,7,9,8,10,2,20,20,15,15,12,18,6,9,7,9,9,6,7,6,6,6,6,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,0.3,6,5,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,24,3,0,8,10,25,15,25,25,15,15,6,7,8,6,7,7,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.4,5,0,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,25,5,0,1,1,20,20,20,15,15,10,6,7,7,7,7,6,30,10,10,30,10,10,7,7,8,8,8,7,10,10,9,10,8,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,-0.05,10,1,8,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,28,3,0,1,1,20,10,20,20,20,0,10,8,8,8,8,8,20,10,20,20,10,20,8,8,8,6,6,7,4,5,8,5,7,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,-0.17,4,6,6,9,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,26,3,1,9,6,70,5,20,3,1,1,7,7,7,9,8,6,20,20,20,20,20,0,8,8,9,8,9,10,10,10,10,10,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,0.42,8,10,10,9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,26,1,0,9,3,25,25,25,13,12,0,7,8,5,5,7,6,58,5,8,10,7,12,8,9,9,8,8,6,7,7,7,6,8,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.03,2,4,6,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,26,1,0,5,1,27.78,19.44,19.44,27.78,2.78,2.78,7,7,7,7,7,6,15.09,18.87,18.87,16.98,16.98,13.21,7,10,6,8,9,8,7,7,6,6,5,2,1,10,10,7,8,5,1,1,10,4,10,9,5,7,7,4,0.44,3,0,5,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27,36,9,0,1,1,15,15,15,20,20,15,7,10,9,8,7,6,10,20,25,20,20,5,7,9,7,9,10,5,8,8,8,8,8,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,0.48,2,4,7,7,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,30,4,0,1,1,14,18,16,18,18,16,6,9,10,7,10,8,12,20,20,20,16,12,7,8,8,9,7,8,9,9,8,8,8,6,2,2,4,8,8,4,1,1,8,1,6,6,4,6,2,1,0.21,2,3,8,6,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,30,7,0,3,8,15,20,20,20,5,10,6,7,7,7,7,6,15,25,20,10,10,20,7,10,10,9,8,6,7,7,7,7,6,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,-0.27,5,0,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,24,1,0,7,1,30,20,20,10,15,5,9.5,9,9,8,9,8,27,15,28,10,10,10,8,9,6,10,7,8,9,9,8,9,6,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.63,7,4,8,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,26,3,0,1,1,16.98,16.98,18.87,16.98,13.21,16.98,6,8,7,7,7,10,9.52,23.81,16.67,16.67,16.67,16.67,9,10,8,8,6,5,5,5,5,5,7,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,0.71,5,4,7,8,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,21,0,1,10,7,40,15,10,20,10,5,9,7,6,10,8,7,20,10,30,20,15,5,8,7,8,9,8,9,10,9,8,8,7,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,-0.13,3,3,8,8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,27,1,1,2,3,15.09,18.87,18.87,16.98,16.98,13.21,8,8,8,7,8,6,17.78,20,17.78,15.56,15.56,13.33,7,9,7,8,7,9,8,8,8,8,8,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,0.23,6,3,8,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,28,7,1,6,7,15,15,20,15,15,20,6,9,8,8,8,5,60,15,0,15,0,10,6,8,8,10,10,6,6,8,7,7,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,-0.47,9,2,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,29,6,0,3,8,40,10,30,10,10,10.64,2,2,2,3,3,1,15,25,20,10,10,20,7,10,10,9,8,6,6,7,8,7,5,3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,-0.21,5,0,6,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,28,0,1,7,1,16.36,16.36,18.18,18.18,16.36,14.55,7,8,9,7,10,4,21.43,16.67,21.43,16.67,11.9,11.9,8,7,5,10,10,6,5,5,5,5,5,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,0.01,3,6,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,30,5,0,1,1,30,0,30,30,10,0,10,10,10,10,10,10,20,10,20,20,10,20,8,8,8,6,6,9,8,8,9,7,8,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,0.27,4,6,8,8,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,23,2,1,10,7,20,20,20,20,20,0,8,8,10,7,10,6,30,10,15,20,15,10,6,10,8,9,10,8,9,7,7,7,7,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,0.5,5,1,7,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,26,4,0,8,5,14.89,19.15,21.28,19.15,14.89,10.64,3,7,7,5,5,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,7,8,7,8,9,7,8,8,9,7,6,4,4,1,6,8,7,7,9,6,7,7,1,0.43,3,3,8,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,23,3,0,1,1,6.67,20,20,17.78,20,15.56,8,9,7,9,10,8,17.39,17.39,15.22,17.39,13.04,19.57,7,9,8,9,8,9,9,9,8,8,7,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,-0.1,7,2,9,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,22,4,1,6,1,20,25,20,15,5,15,5,7,7,4,4,2,15,20,15,30,10,10,4,7,7,8,7,2,10,8,7,9,2,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7,0.16,3,2,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,28,4,1,1,1,10,10,20,20,20,20,7,7,7,8,7,7,10,20,35,20,0,15,4,8,3,7,2,8,7,6,7,6,6,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.55,5,3,7,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,26,2,0,1,4,27.78,19.44,19.44,27.78,2.78,2.78,4,4,8,4,7,6,14.29,14.29,21.43,21.43,19.05,9.52,9,9,9,10,7,8,6,6,8,9,5,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,-0.21,7,3,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,21,6,1,1,4,25,25,15,15,10,10,3,5,7,5,9,5,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,6,8,8,6,3,4,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,0.34,5,1,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,25,0,0,1,1,20,20,20,20,10,10,6,10,10,8,8,8,15,10,30,10,5,30,6,9,8,9,8,7,10,8,8,7,5,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,0.66,5,2,8,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,23,3,0,7,3,16,16,19,17,14,18,7,7,8,7,6,8,24,16,28,14,8,10,7,6,7,10,8,7,9,8,7,5,5,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,0.63,4,9,7,7,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,20,0,0,4,1,20,20,20,20,10,10,7,8,7,5,6,6,80,10,10,18,10,10.64,5,6,6,6,6,1,1,6,2,5,1,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,-0.06,6,2,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,22,3,0,1,1,15,20,20,20,15,10,7,7,8,10,9,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,8,7,7,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,-0.28,5,3,7,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,22,1,1,3,8,25,25,25,15,5,5,5,5,5,5,5,5,15,15,25,25,15,5,8,10,10,8,9,9,9,8,10,7,8,5,3,7,10,9,8,7,2,6,8,7,10,10,9,10,10,7,-0.28,7,0,9,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,31,7,0,2,1,17.78,17.78,17.78,17.78,13.33,15.56,10,10,9,10,8,8,14,18,20,18,16,14,7,8,9,9,7,10,10,10,10,10,10,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.13,3,7,10,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,25,5,0,4,8,20,20,20,20,5,15,7,7,8,8,8,7,30,20,30,10,0,10,6,8,6,8,8,6,7,8,5,7,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15,4,1,7,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,23,2,0,8,10,25,10,35,15,0,15,2,8,8,3,2,2,12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,2,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.44,5,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,28,4,1,4,8,40,15,20,10,5,10,8,8,9,8,9,7,35,10,20,20,10,5,8,8,9,8,9,7,7,7,6,6,6,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.4,5,3,6.5,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,30,2,0,1,1,10,20,20,10,10,30,6,8,8,7,7,7,17,17,17,17,16,16,6,6,6,6,6,10,9,9,10,8,9,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,0.37,5,5,9,6,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,22,8,1,1,1,10,10,40,10,15,15,5,9,8,6,6,2,30,20,30,10,5,5,7,9,8,9,9,7,8,7,7,7,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4,0.51,6,3,8,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,23,4,0,8,8,10,25,20,25,5,15,4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.03,5,2,7,6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,35,9,1,3,2,15,15,30,15,15,10,5,6,7,5,7,8,25,20,10,20,15,10,7,8,8,7,7,8,8,8,5,8,4,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,-0.4,6,2,5,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,23,3,0,3,6,15,21,18,18,10,18,5,5,6,5,6,7,10,20,20,22,6,22,7,9,9,9,9,6,8,7,6,6,6,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,0.13,7,4,6,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,24,5,1,1,2,10,20,35,20,0,15,8,7,6,6,8,2,10,20,20,20,20,10,9,10,9,9,9,8,9,10,9,8,9,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,0.72,5,3,8,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,29,4,0,1,1,10,20,20,20,20,10,7,8,9,9,8,8,30,15,20,20,0,5,8,7,9,8,6,8,7,8,7,6,6,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,0.03,5,3,7,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,30,4,1,1,1,17.5,17.5,20,12.5,20,12.5,9,10,10,10,9,10,16.28,16.28,18.6,16.28,16.28,16.28,7,7,6,9,6,6,6,6,6,5,5,8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,0.6,7,3,6,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,27,0,1,5,5,19,20,19,14,13,15,6,7,9,7,10,7,20,20,15,15,12,18,6,9,7,9,9,6,8,8,6,6,7,9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,0.47,6,5,6,7,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,20,1,0,3,1,15,15,20,25,10,15,7,7,8,8,7,8,20,15,20,15,12,18,9,6,10,9,10,9,8,9,9,8,7,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,0.34,6,6,8,8,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,30,2,0,2,2,20,20,20,20,10,10,9,8,8,5,7,5,30,20,25,15,10,0,6,8,9,7,5,5,8,7,7,4,3,9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,0.53,7,3,6,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24,23,1,1,9,9,17.02,21.28,17.02,21.28,14.89,8.51,7,8,6,7,8,3,16,16,20,16,18,14,9,10,8,10,10,7,8,10,8,10,7,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,-0.22,7,1,7,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,30,2,0,1,1,16.67,12.5,20.83,18.75,12.5,18.75,7,8,8,6,7,5,9.76,19.51,19.51,14.63,19.51,17.07,7,7,6,7,6,5,5,5,5,7,6,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,0.51,6,4,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,22,3,0,1,1,19,18,19,18,14,12,10,10,10,10,10,10,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,8,8,6,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,0.42,6,3,5,5,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,25,2,1,6,1,17.65,17.65,17.65,15.69,15.69,15.69,3,6,4,3,3,6,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,6,5,5,4,3,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,0.15,6,3,5,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,26,1,0,3,1,30,5,10,20,30,5,8,10,9,9,8,5,40,0,10,50,0,0,10,8,10,10,10,2,8,8,6,6,5,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,-0.31,6,7,4,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,27,3,0,8,4,30,15,20,25,5,5,4,9,7,5,7,4,20,30,10,10,10,20,8,10,8,8,8,7,6,6,7,7,6,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,-0.18,7,3,8,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,22,6,1,3,3,18.37,18.37,20.41,20.41,16.33,6.12,8,8,8,8,7,8,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,5,8,8,7,4,6,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.15,4,5,6,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,21,9,1,3,5,19,24,21,23,5,8,8,8,7,8,6,8,20,25,15,15,15,10,7,9,9,8,9,7,6,6,5,6,5,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.56,4,3,6,6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,34,3,1,1,1,15,20,20,15,15,15,8,10,10,8,8,8,16,16,20,16,16,16,4,8,2,9,9,7,7,8,5,9,8,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,0.62,6,1,6,5,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,22,2,0,1,4,25,25,25,15,5,5,8,5,7,8,5,6,10,10,35,35,8,2,6,8,8,8,9,9,4,5,2,2,1,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5,-0.36,3,2,2,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,22,7,1,1,5,25,15,25,25,5,5,8,7,7,8,6,7,20,10,50,5,10,5,8,8,7,7,7,9,3,10,9,10,6,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,0.5,7,3,7,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,31,6,0,1,3,16,16,20,16,16,16,9,9,7,8,7,6,20,20,20,15,15,10,7,9,5,7,6,4,8,9,6,5,2,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,0.27,5,2,8,7,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,29,1,0,1,10,50,20,10,10,5,5,7,7,4,5,5,5,5,20,25,25,15,10,6,10,10,8,8,7,7,7,5,7,5,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,0.31,6,1,5,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,34,9,0,1,1,10,20,20,20,20,10,6,8,10,8,10,9,20,20,20,20,10,10,10,9,9,10,10,6,10,8,7,7,6,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,0.6,7,5,6,9,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,27,3,1,9,6,10,25,20,20,5,20,10,10,10,10,10,10,20,16,16,17,16,15,7,9,9,8,9,10,10,10,10,10,10,8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,0.36,8,1,10,10,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,26,4,0,4,7,18,18,20,18,16,10,7,7,7,5,6,5,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,7,8,8,10,8,5,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,0.66,6,3,8,4,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,33,6,1,9,7,25,20,10,20,20,5,7,8,8,7,6,6,30,15,15,20,5,15,7,8,8,9,8,9,9,9,9,8,6,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,0.18,5,3,9,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,29,2,0,4,4,30,25,18,18,4,5,2,8,8,7,8,9,19,20,19,14,13,15,6,9,7,9,6,5,7,8,5,8,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.53,6,4,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,27,5,0,6,6,58,5,8,10,7,12,5,7,7,7,7,7,30,10,20,15,15,10,8,8,9,10,10,9,4,5,7,8,9,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,0.12,7,6,8,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,26,1,0,3,5,20,20,20,10,20,10,5,10,9,7,7,7,20,20,15,25,10,10,5,8,7,8,7,6,5,7,7,6,7,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,0.18,5,1,7,4,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,34,2,1,5,6,30,20,30,5,5,10,10,10,10,8,9,8,5,25,20,10,15,25,4,8,6,10,7,3,5,5,5,5,5,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7,0.54,5,2,5,10,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,21,1,0,1,1,15,20,20,15,15,15,7,8,7,8,5,6,60,0,0,40,0,0,9,9,9,10,9,7,8,10,7,7,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.54,7,3,8,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,24,3,0,6,3,20,20,20,20,10,10,6,6,7,5,6,5,10,25,25,10,10,20,8,8,6,9,9,8,6,8,5,8,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,-0.17,3,4,6,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,25,0,0,1,10,60,20,0,20,0,0,8,7,8,8,7,6,7,35,20,20,5,13,6,10,8,9,5,8,9,10,5,4,9,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.58,6,5,7,6,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,29,2,1,10,1,18.6,16.28,18.6,18.6,11.63,16.28,7,7,7,7,7,7,16.67,16.67,16.67,16.67,16.67,16.67,8,10,10,9,10,8,9,9,9,9,8,7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,0.13,5,0,9,7,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
